Date,State,Disaster Type,Severity,Deaths,Injuries,Economic Loss (Crore ₹),Month_Total
2021-08-15,Telangana,Drought,5,14,93,13.3,6
2021-08-15,Tripura,Forest Fire,5,18,106,11.4,6
2021-08-15,Uttar Pradesh,Heatwave,7,17,74,44.5,6
2021-08-15,Uttarakhand,Drought,9,6,20,70.8,6
2021-08-15,West Bengal,Drought,8,15,106,198.9,6
2021-09-15,Andhra Pradesh,Forest Fire,5,0,75,68.4,2
2021-09-15,Arunachal Pradesh,Drought,3,1,91,172.5,2
2021-09-15,Assam,Flood,4,14,90,100.4,2
2021-09-15,Bihar,Landslide,6,3,105,38.2,2
2021-09-15,Chhattisgarh,Landslide,9,10,0,200.1,2
2021-09-15,Goa,Heatwave,8,15,39,120.0,2
2021-09-15,Gujarat,Flood,5,19,52,220.0,2
2021-09-15,Haryana,Earthquake,3,18,45,99.4,2
2021-09-15,Himachal Pradesh,Flood,4,11,109,210.6,2
2021-09-15,Jharkhand,Cyclone,6,17,102,19.0,2
2021-09-15,Karnataka,Cyclone,3,5,53,52.7,2
2021-09-15,Kerala,Forest Fire,7,12,44,149.9,2
2021-09-15,Madhya Pradesh,Drought,4,21,80,164.2,2
2021-09-15,Maharashtra,Flood,8,11,0,112.6,2
2021-09-15,Manipur,Landslide,7,16,59,17.5,2
2021-09-15,Meghalaya,Cyclone,6,3,64,46.4,2
2021-09-15,Mizoram,Earthquake,3,13,33,43.3,2
2021-09-15,Nagaland,Cyclone,6,7,83,105.0,2
2021-09-15,Odisha,Drought,4,15,92,176.2,2
2021-09-15,Punjab,Drought,6,14,78,20.9,2
2021-09-15,Rajasthan,Forest Fire,5,18,8,66.5,2
2021-09-15,Sikkim,Forest Fire,3,11,68,226.9,2
2021-09-15,Tamil Nadu,Landslide,3,0,41,193.9,2
2021-09-15,Telangana,Drought,9,9,89,68.8,2
2021-09-15,Tripura,Landslide,3,3,39,73.5,2
2021-09-15,Uttar Pradesh,Cyclone,6,13,24,10.6,2
2021-09-15,Uttarakhand,Drought,3,9,44,71.7,2
2021-09-15,West Bengal,Forest Fire,5,16,69,112.0,2
2021-10-15,Andhra Pradesh,Landslide,9,12,113,3.1,6
2021-10-15,Arunachal Pradesh,Earthquake,4,6,165,226.4,6
2021-10-15,Assam,Landslide,8,6,87,77.8,6
2021-10-15,Bihar,Drought,3,0,55,183.2,6
2021-10-15,Chhattisgarh,Flood,7,3,68,196.7,6
2021-10-15,Goa,Landslide,4,0,40,85.6,6
2021-10-15,Gujarat,Landslide,7,7,0,233.6,6
2021-10-15,Haryana,Earthquake,3,16,110,62.1,6
2021-10-15,Himachal Pradesh,Heatwave,4,9,113,65.2,6
2021-10-15,Jharkhand,Earthquake,3,18,96,138.2,6
2021-10-15,Karnataka,Heatwave,6,4,36,69.8,6
2021-10-15,Kerala,Landslide,3,9,22,103.2,6
2021-10-15,Madhya Pradesh,Forest Fire,4,14,65,75.6,6
2021-10-15,Maharashtra,Earthquake,3,0,66,166.1,6
2021-10-15,Manipur,Forest Fire,6,6,26,75.7,6
2021-10-15,Meghalaya,Forest Fire,6,17,78,159.3,6
2021-10-15,Mizoram,Heatwave,3,13,23,0.4,6
2021-10-15,Nagaland,Landslide,8,16,18,86.0,6
2021-10-15,Odisha,Heatwave,4,21,44,168.1,6
2021-10-15,Punjab,Landslide,4,4,98,118.7,6
2021-10-15,Rajasthan,Landslide,4,24,27,13.4,6
2021-10-15,Sikkim,Flood,5,1,0,108.7,6
2021-10-15,Tamil Nadu,Heatwave,4,14,111,157.8,6
2021-10-15,Telangana,Earthquake,4,0,94,60.2,6
2021-10-15,Tripura,Cyclone,4,0,97,163.5,6
2021-10-15,Uttar Pradesh,Drought,8,20,84,141.9,6
2021-10-15,Uttarakhand,Drought,5,4,23,109.9,6
2021-10-15,West Bengal,Drought,8,6,0,119.5,6
2021-11-15,Andhra Pradesh,Drought,8,10,0,117.3,3
2021-11-15,Arunachal Pradesh,Flood,6,5,83,63.8,3
2021-11-15,Assam,Flood,6,24,32,45.3,3
2021-11-15,Bihar,Cyclone,9,10,43,7.4,3
2021-11-15,Chhattisgarh,Heatwave,7,3,132,260.6,3
2021-11-15,Goa,Heatwave,5,6,12,30.9,3
2021-11-15,Gujarat,Heatwave,4,0,62,61.2,3
2021-11-15,Haryana,Cyclone,6,11,0,90.6,3
2021-11-15,Himachal Pradesh,Earthquake,9,11,0,196.1,3
2021-11-15,Jharkhand,Landslide,6,17,38,99.9,3
2021-11-15,Karnataka,Drought,6,22,17,133.4,3
2021-11-15,Kerala,Forest Fire,9,1,95,186.7,3
2021-11-15,Madhya Pradesh,Flood,8,15,0,38.8,3
2021-11-15,Maharashtra,Cyclone,6,4,0,146.7,3
2021-11-15,Manipur,Flood,3,5,76,136.6,3
2021-11-15,Meghalaya,Forest Fire,3,6,0,181.9,3
2021-11-15,Mizoram,Flood,4,19,34,292.5,3
2021-11-15,Nagaland,Heatwave,7,16,50,201.5,3
2021-11-15,Odisha,Landslide,9,21,55,170.1,3
2021-11-15,Punjab,Heatwave,7,18,68,32.2,3
2021-11-15,Rajasthan,Earthquake,7,10,31,126.0,3
2021-11-15,Sikkim,Heatwave,8,5,32,25.0,3
2021-11-15,Tamil Nadu,Forest Fire,9,18,101,225.7,3
2021-11-15,Telangana,Heatwave,8,13,36,4.2,3
2021-11-15,Tripura,Forest Fire,9,7,47,77.1,3
2021-11-15,Uttar Pradesh,Earthquake,3,15,131,121.5,3
2021-11-15,Uttarakhand,Earthquake,5,22,19,68.1,3
2021-11-15,West Bengal,Flood,4,0,25,38.7,3
2021-12-15,Andhra Pradesh,Earthquake,7,6,0,104.5,8
2021-12-15,Arunachal Pradesh,Cyclone,6,7,43,87.1,8
2021-12-15,Assam,Flood,8,0,65,140.1,8
2021-12-15,Bihar,Forest Fire,6,23,41,98.2,8
2021-12-15,Chhattisgarh,Drought,9,0,38,126.2,8
2021-12-15,Goa,Drought,3,4,70,227.0,8
2021-12-15,Gujarat,Heatwave,9,27,0,27.4,8
2021-12-15,Haryana,Cyclone,4,10,52,108.8,8
2021-12-15,Himachal Pradesh,Cyclone,3,0,99,64.5,8
2021-12-15,Jharkhand,Drought,9,0,0,11.5,8
2021-12-15,Karnataka,Flood,6,25,18,160.0,8
2021-12-15,Kerala,Landslide,7,18,79,62.3,8
2021-12-15,Madhya Pradesh,Flood,6,0,19,250.2,8
2021-12-15,Maharashtra,Flood,8,15,115,103.3,8
2021-12-15,Manipur,Landslide,9,0,98,39.5,8
2021-12-15,Meghalaya,Cyclone,7,6,34,140.5,8
2021-12-15,Mizoram,Flood,3,0,35,11.0,8
2021-12-15,Nagaland,Flood,7,24,123,131.6,8
2021-12-15,Odisha,Earthquake,3,3,79,79.7,8
2021-12-15,Punjab,Earthquake,4,0,56,187.7,8
2021-12-15,Rajasthan,Forest Fire,4,4,40,195.4,8
2021-12-15,Sikkim,Heatwave,9,19,36,30.1,8
2021-12-15,Tamil Nadu,Heatwave,8,9,29,113.7,8
2021-12-15,Telangana,Flood,9,14,119,89.9,8
2021-12-15,Tripura,Cyclone,6,16,93,173.8,8
2021-12-15,Uttar Pradesh,Heatwave,3,0,96,84.6,8
2021-12-15,Uttarakhand,Forest Fire,8,16,0,119.0,8
2021-12-15,West Bengal,Landslide,3,0,45,235.2,8
2022-01-15,Andhra Pradesh,Cyclone,5,19,128,72.6,4
2022-01-15,Arunachal Pradesh,Drought,5,0,39,93.1,4
2022-01-15,Assam,Heatwave,5,6,117,169.6,4
2022-01-15,Bihar,Earthquake,7,17,72,106.5,4
2022-01-15,Chhattisgarh,Landslide,3,8,0,229.4,4
2022-01-15,Goa,Drought,5,2,51,43.9,4
2022-01-15,Gujarat,Heatwave,6,3,35,181.8,4
2022-01-15,Haryana,Cyclone,9,13,114,11.3,4
2022-01-15,Himachal Pradesh,Drought,3,0,72,94.8,4
2022-01-15,Jharkhand,Drought,8,19,65,201.2,4
2022-01-15,Karnataka,Flood,3,6,0,273.5,4
2022-01-15,Kerala,Cyclone,3,20,134,102.0,4
2022-01-15,Madhya Pradesh,Landslide,4,1,89,117.4,4
2022-01-15,Maharashtra,Heatwave,6,3,54,144.3,4
2022-01-15,Manipur,Heatwave,4,7,12,77.4,4
2022-01-15,Meghalaya,Flood,3,21,58,71.5,4
2022-01-15,Mizoram,Forest Fire,9,4,68,0.4,4
2022-01-15,Nagaland,Forest Fire,9,15,49,5.5,4
2022-01-15,Odisha,Flood,7,13,13,115.0,4
2022-01-15,Punjab,Landslide,4,0,43,87.4,4
2022-01-15,Rajasthan,Earthquake,3,19,30,209.6,4
2022-01-15,Sikkim,Earthquake,5,11,123,45.2,4
2022-01-15,Tamil Nadu,Drought,3,7,0,205.7,4
2022-01-15,Telangana,Drought,4,0,34,24.5,4
2022-01-15,Tripura,Drought,8,15,11,163.1,4
2022-01-15,Uttar Pradesh,Drought,4,16,71,12.7,4
2022-01-15,Uttarakhand,Heatwave,4,20,0,144.3,4
2022-01-15,West Bengal,Earthquake,5,9,4,139.8,4
2022-02-15,Andhra Pradesh,Forest Fire,3,5,63,147.9,8
2022-02-15,Arunachal Pradesh,Drought,8,15,96,19.5,8
2022-02-15,Assam,Drought,4,13,77,70.7,8
2022-02-15,Bihar,Drought,8,9,115,110.7,8
2022-02-15,Chhattisgarh,Cyclone,3,13,0,69.1,8
2022-02-15,Goa,Heatwave,4,10,78,48.6,8
2022-02-15,Gujarat,Flood,3,21,25,108.7,8
2022-02-15,Haryana,Landslide,9,3,50,214.4,8
2022-02-15,Himachal Pradesh,Flood,4,0,86,103.7,8
2022-02-15,Jharkhand,Flood,4,20,25,83.1,8
2022-02-15,Karnataka,Forest Fire,5,15,36,201.6,8
2022-02-15,Kerala,Heatwave,3,1,49,166.4,8
2022-02-15,Madhya Pradesh,Flood,3,12,115,34.2,8
2022-02-15,Maharashtra,Flood,9,5,44,86.6,8
2022-02-15,Manipur,Cyclone,9,0,7,99.5,8
2022-02-15,Meghalaya,Cyclone,5,10,21,95.1,8
2022-02-15,Mizoram,Heatwave,3,13,98,35.3,8
2022-02-15,Nagaland,Heatwave,7,25,21,45.5,8
2022-02-15,Odisha,Drought,8,20,69,84.9,8
2022-02-15,Punjab,Landslide,5,10,105,90.8,8
2022-02-15,Rajasthan,Cyclone,4,12,55,3.1,8
2022-02-15,Sikkim,Landslide,4,19,87,4.1,8
2022-02-15,Tamil Nadu,Landslide,7,15,13,177.0,8
2022-02-15,Telangana,Forest Fire,4,10,14,1.4,8
2022-02-15,Tripura,Forest Fire,7,12,45,130.3,8
2022-02-15,Uttar Pradesh,Heatwave,9,13,0,144.6,8
2022-02-15,Uttarakhand,Heatwave,9,16,64,193.7,8
2022-02-15,West Bengal,Landslide,7,9,109,115.7,8
2022-03-15,Andhra Pradesh,Drought,6,7,24,82.3,8
2022-03-15,Arunachal Pradesh,Flood,6,0,55,7.3,8
2022-03-15,Assam,Heatwave,3,11,23,80.7,8
2022-03-15,Bihar,Drought,8,18,0,74.1,8
2022-03-15,Chhattisgarh,Landslide,4,17,72,103.1,8
2022-03-15,Goa,Landslide,3,7,53,106.0,8
2022-03-15,Gujarat,Earthquake,8,4,37,122.4,8
2022-03-15,Haryana,Heatwave,4,10,1,25.5,8
2022-03-15,Himachal Pradesh,Landslide,3,4,43,90.7,8
2022-03-15,Jharkhand,Flood,6,8,35,289.0,8
2022-03-15,Karnataka,Forest Fire,5,3,71,204.1,8
2022-03-15,Kerala,Cyclone,8,7,6,7.7,8
2022-03-15,Madhya Pradesh,Earthquake,9,15,76,53.0,8
2022-03-15,Maharashtra,Cyclone,4,7,35,99.8,8
2022-03-15,Manipur,Cyclone,3,0,109,41.1,8
2022-03-15,Meghalaya,Landslide,9,19,20,144.5,8
2022-03-15,Mizoram,Heatwave,5,18,82,102.0,8
2022-03-15,Nagaland,Landslide,4,19,54,2.4,8
2022-03-15,Odisha,Cyclone,9,4,59,109.5,8
2022-03-15,Punjab,Forest Fire,6,12,42,113.4,8
2022-03-15,Rajasthan,Landslide,3,13,82,14.4,8
2022-03-15,Sikkim,Drought,5,1,82,9.3,8
2022-03-15,Tamil Nadu,Heatwave,9,1,88,49.5,8
2022-03-15,Telangana,Forest Fire,9,0,21,102.9,8
2022-03-15,Tripura,Landslide,7,1,0,35.4,8
2022-03-15,Uttar Pradesh,Landslide,3,10,15,130.3,8
2022-03-15,Uttarakhand,Earthquake,4,5,67,212.9,8
2022-03-15,West Bengal,Cyclone,9,25,48,50.5,8
2022-04-15,Andhra Pradesh,Flood,5,8,49,25.2,8
2022-04-15,Arunachal Pradesh,Drought,3,17,0,78.0,8
2022-04-15,Assam,Landslide,7,19,152,124.4,8
2022-04-15,Bihar,Landslide,5,0,23,228.2,8
2022-04-15,Chhattisgarh,Landslide,7,0,69,257.5,8
2022-04-15,Goa,Landslide,3,30,67,67.9,8
2022-04-15,Gujarat,Heatwave,7,2,0,36.7,8
2022-04-15,Haryana,Drought,3,1,28,64.2,8
2022-04-15,Himachal Pradesh,Forest Fire,3,0,1,37.0,8
2022-04-15,Jharkhand,Drought,9,9,70,85.3,8
2022-04-15,Karnataka,Drought,8,6,59,142.3,8
2022-04-15,Kerala,Drought,7,18,41,123.9,8
2022-04-15,Madhya Pradesh,Forest Fire,5,10,43,159.7,8
2022-04-15,Maharashtra,Heatwave,5,23,5,27.0,8
2022-04-15,Manipur,Landslide,3,10,131,53.0,8
2022-04-15,Meghalaya,Heatwave,9,10,88,88.4,8
2022-04-15,Mizoram,Drought,3,12,52,101.3,8
2022-04-15,Nagaland,Earthquake,8,12,110,213.6,8
2022-04-15,Odisha,Flood,7,16,33,70.3,8
2022-04-15,Punjab,Cyclone,6,8,14,130.5,8
2022-04-15,Rajasthan,Cyclone,8,14,0,240.8,8
2022-04-15,Sikkim,Heatwave,6,24,41,37.9,8
2022-04-15,Tamil Nadu,Landslide,9,8,35,129.7,8
2022-04-15,Telangana,Flood,5,6,101,129.6,8
2022-04-15,Tripura,Earthquake,7,11,25,7.0,8
2022-04-15,Uttar Pradesh,Drought,6,19,0,146.4,8
2022-04-15,Uttarakhand,Drought,8,7,39,112.5,8
2022-04-15,West Bengal,Heatwave,4,6,110,75.5,8
2022-05-15,Andhra Pradesh,Drought,4,17,11,32.7,2
2022-05-15,Arunachal Pradesh,Drought,4,27,30,43.5,2
2022-05-15,Assam,Drought,3,2,36,186.5,2
2022-05-15,Bihar,Flood,3,16,30,139.8,2
2022-05-15,Chhattisgarh,Drought,9,0,0,165.2,2
2022-05-15,Goa,Flood,3,8,60,90.4,2
2022-05-15,Gujarat,Earthquake,7,12,71,92.5,2
2022-05-15,Haryana,Flood,4,14,0,180.9,2
2022-05-15,Himachal Pradesh,Heatwave,7,23,47,84.8,2
2022-05-15,Jharkhand,Earthquake,3,21,167,121.9,2
2022-05-15,Karnataka,Heatwave,6,9,70,30.3,2
2022-05-15,Kerala,Heatwave,4,16,0,104.5,2
2022-05-15,Madhya Pradesh,Landslide,7,0,73,199.7,2
2022-05-15,Maharashtra,Landslide,7,24,82,68.4,2
2022-05-15,Manipur,Landslide,3,7,0,145.6,2
2022-05-15,Meghalaya,Heatwave,5,6,82,140.2,2
2022-05-15,Mizoram,Forest Fire,8,14,136,107.1,2
2022-05-15,Nagaland,Landslide,4,0,70,31.8,2
2022-05-15,Odisha,Forest Fire,3,14,37,172.3,2
2022-05-15,Punjab,Flood,3,5,84,63.8,2
2022-05-15,Rajasthan,Forest Fire,7,7,16,210.0,2
2022-05-15,Sikkim,Landslide,4,18,27,6.1,2
2022-05-15,Tamil Nadu,Cyclone,8,1,56,110.9,2
2022-05-15,Telangana,Landslide,8,15,64,56.9,2
2022-05-15,Tripura,Heatwave,4,0,63,168.4,2
2022-05-15,Uttar Pradesh,Heatwave,5,0,13,213.2,2
2022-05-15,Uttarakhand,Forest Fire,9,7,67,175.7,2
2022-05-15,West Bengal,Forest Fire,4,25,27,25.7,2
2022-06-15,Andhra Pradesh,Landslide,9,5,53,170.7,3
2022-06-15,Arunachal Pradesh,Flood,5,0,83,8.8,3
2022-06-15,Assam,Earthquake,7,16,0,7.8,3
2022-06-15,Bihar,Flood,8,24,50,106.1,3
2022-06-15,Chhattisgarh,Forest Fire,7,7,0,35.1,3
2022-06-15,Goa,Cyclone,8,1,35,313.0,3
2022-06-15,Gujarat,Flood,9,16,66,157.6,3
2022-06-15,Haryana,Landslide,9,20,63,59.1,3
2022-06-15,Himachal Pradesh,Earthquake,7,5,75,39.4,3
2022-06-15,Jharkhand,Flood,9,9,31,71.1,3
2022-06-15,Karnataka,Flood,6,4,99,2.4,3
2022-06-15,Kerala,Cyclone,9,0,0,163.6,3
2022-06-15,Madhya Pradesh,Heatwave,4,11,56,162.5,3
2022-06-15,Maharashtra,Heatwave,3,7,65,134.4,3
2022-06-15,Manipur,Heatwave,6,7,36,53.3,3
2022-06-15,Meghalaya,Cyclone,9,12,25,83.8,3
2022-06-15,Mizoram,Heatwave,3,13,45,189.8,3
2022-06-15,Nagaland,Flood,7,18,181,259.0,3
2022-06-15,Odisha,Drought,5,11,78,66.5,3
2022-06-15,Punjab,Forest Fire,7,1,19,103.9,3
2022-06-15,Rajasthan,Cyclone,7,20,85,100.0,3
2022-06-15,Sikkim,Drought,9,17,42,70.6,3
2022-06-15,Tamil Nadu,Flood,5,0,14,149.6,3
2022-06-15,Telangana,Flood,6,9,0,118.9,3
2022-06-15,Tripura,Cyclone,4,15,14,182.4,3
2022-06-15,Uttar Pradesh,Landslide,3,18,71,148.4,3
2022-06-15,Uttarakhand,Heatwave,3,3,29,219.8,3
2022-06-15,West Bengal,Landslide,9,23,17,197.1,3
2022-07-15,Andhra Pradesh,Drought,3,0,103,157.3,8
2022-07-15,Arunachal Pradesh,Drought,4,18,44,178.8,8
2022-07-15,Assam,Heatwave,4,21,67,43.9,8
2022-07-15,Bihar,Drought,9,7,59,15.4,8
2022-07-15,Chhattisgarh,Earthquake,6,3,65,26.3,8
2022-07-15,Goa,Cyclone,7,11,37,29.0,8
2022-07-15,Gujarat,Flood,8,23,85,0.8,8
2022-07-15,Haryana,Landslide,5,8,1,104.9,8
2022-07-15,Himachal Pradesh,Heatwave,8,14,74,169.0,8
2022-07-15,Jharkhand,Forest Fire,4,3,8,56.9,8
2022-07-15,Karnataka,Landslide,3,14,42,92.7,8
2022-07-15,Kerala,Drought,8,15,0,58.3,8
2022-07-15,Madhya Pradesh,Earthquake,5,1,16,11.6,8
2022-07-15,Maharashtra,Landslide,8,7,0,91.8,8
2022-07-15,Manipur,Earthquake,3,0,77,166.0,8
2022-07-15,Meghalaya,Heatwave,5,13,0,69.3,8
2022-07-15,Mizoram,Heatwave,4,19,100,38.4,8
2022-07-15,Nagaland,Earthquake,9,12,19,113.8,8
2022-07-15,Odisha,Cyclone,4,5,70,115.5,8
2022-07-15,Punjab,Forest Fire,8,23,65,8.0,8
2022-07-15,Rajasthan,Landslide,5,7,19,61.1,8
2022-07-15,Sikkim,Cyclone,7,0,41,188.4,8
2022-07-15,Tamil Nadu,Drought,6,7,45,171.6,8
2022-07-15,Telangana,Earthquake,4,9,72,76.7,8
2022-07-15,Tripura,Landslide,5,0,65,141.9,8
2022-07-15,Uttar Pradesh,Cyclone,4,17,30,64.7,8
2022-07-15,Uttarakhand,Cyclone,4,13,80,3.6,8
2022-07-15,West Bengal,Flood,7,0,132,85.5,8
2022-08-15,Andhra Pradesh,Landslide,6,20,109,156.0,6
2022-08-15,Arunachal Pradesh,Forest Fire,6,6,0,139.0,6
2022-08-15,Assam,Heatwave,9,21,15,33.4,6
2022-08-15,Bihar,Forest Fire,9,15,89,82.5,6
2022-08-15,Chhattisgarh,Forest Fire,4,9,35,15.1,6
2022-08-15,Goa,Earthquake,4,15,24,7.3,6
2022-08-15,Gujarat,Flood,6,0,12,100.2,6
2022-08-15,Haryana,Drought,4,23,66,130.7,6
2022-08-15,Himachal Pradesh,Drought,3,1,47,183.5,6
2022-08-15,Jharkhand,Earthquake,4,1,71,2.1,6
2022-08-15,Karnataka,Landslide,9,22,125,68.9,6
2022-08-15,Kerala,Forest Fire,6,6,7,77.3,6
2022-08-15,Madhya Pradesh,Heatwave,8,24,33,60.6,6
2022-08-15,Maharashtra,Cyclone,5,14,111,79.2,6
2022-08-15,Manipur,Earthquake,8,6,35,175.1,6
2022-08-15,Meghalaya,Flood,8,10,114,71.9,6
2022-08-15,Mizoram,Flood,5,7,31,83.8,6
2022-08-15,Nagaland,Forest Fire,9,20,0,21.1,6
2022-08-15,Odisha,Landslide,7,7,44,84.1,6
2022-08-15,Punjab,Landslide,7,11,80,111.5,6
2022-08-15,Rajasthan,Flood,8,8,0,111.1,6
2022-08-15,Sikkim,Heatwave,3,10,55,141.5,6
2022-08-15,Tamil Nadu,Landslide,3,18,9,62.1,6
2022-08-15,Telangana,Forest Fire,9,0,31,58.5,6
2022-08-15,Tripura,Forest Fire,3,16,75,49.1,6
2022-08-15,Uttar Pradesh,Flood,3,11,0,103.4,6
2022-08-15,Uttarakhand,Drought,3,4,63,19.8,6
2022-08-15,West Bengal,Landslide,6,20,42,251.0,6
2022-09-15,Andhra Pradesh,Drought,9,2,0,194.4,6
2022-09-15,Arunachal Pradesh,Flood,7,11,18,15.7,6
2022-09-15,Assam,Landslide,9,11,72,153.2,6
2022-09-15,Bihar,Flood,9,19,64,123.0,6
2022-09-15,Chhattisgarh,Cyclone,9,11,84,102.8,6
2022-09-15,Goa,Landslide,8,17,42,17.1,6
2022-09-15,Gujarat,Cyclone,5,10,50,99.9,6
2022-09-15,Haryana,Cyclone,5,0,14,107.2,6
2022-09-15,Himachal Pradesh,Cyclone,7,5,51,199.2,6
2022-09-15,Jharkhand,Cyclone,5,14,16,3.1,6
2022-09-15,Karnataka,Forest Fire,9,9,55,247.9,6
2022-09-15,Kerala,Earthquake,5,2,84,172.1,6
2022-09-15,Madhya Pradesh,Drought,6,2,23,121.2,6
2022-09-15,Maharashtra,Drought,6,8,77,26.6,6
2022-09-15,Manipur,Drought,3,9,108,38.8,6
2022-09-15,Meghalaya,Landslide,7,17,0,84.8,6
2022-09-15,Mizoram,Heatwave,7,15,72,112.9,6
2022-09-15,Nagaland,Earthquake,6,18,126,39.3,6
2022-09-15,Odisha,Cyclone,8,3,78,232.0,6
2022-09-15,Punjab,Earthquake,5,15,65,49.0,6
2022-09-15,Rajasthan,Heatwave,5,4,85,176.8,6
2022-09-15,Sikkim,Cyclone,7,15,78,33.8,6
2022-09-15,Tamil Nadu,Earthquake,5,4,43,56.9,6
2022-09-15,Telangana,Heatwave,5,13,44,188.1,6
2022-09-15,Tripura,Landslide,4,17,0,93.6,6
2022-09-15,Uttar Pradesh,Forest Fire,4,27,8,27.6,6
2022-09-15,Uttarakhand,Flood,3,15,94,61.0,6
2022-09-15,West Bengal,Landslide,4,14,63,9.4,6
2022-10-15,Andhra Pradesh,Heatwave,4,14,79,207.3,7
2022-10-15,Arunachal Pradesh,Earthquake,4,6,76,66.0,7
2022-10-15,Assam,Earthquake,3,16,78,68.1,7
2022-10-15,Bihar,Earthquake,8,6,2,112.9,7
2022-10-15,Chhattisgarh,Heatwave,9,10,29,148.6,7
2022-10-15,Goa,Forest Fire,6,7,33,155.1,7
2022-10-15,Gujarat,Flood,7,0,13,179.5,7
2022-10-15,Haryana,Heatwave,8,4,35,175.4,7
2022-10-15,Himachal Pradesh,Heatwave,5,5,22,144.9,7
2022-10-15,Jharkhand,Flood,4,5,0,174.2,7
2022-10-15,Karnataka,Landslide,9,15,12,82.2,7
2022-10-15,Kerala,Drought,6,20,20,196.6,7
2022-10-15,Madhya Pradesh,Earthquake,6,1,52,38.1,7
2022-10-15,Maharashtra,Earthquake,3,14,74,36.4,7
2022-10-15,Manipur,Cyclone,7,0,93,103.0,7
2022-10-15,Meghalaya,Drought,8,13,75,154.9,7
2022-10-15,Mizoram,Forest Fire,6,14,87,181.7,7
2022-10-15,Nagaland,Landslide,8,21,13,43.0,7
2022-10-15,Odisha,Forest Fire,5,0,79,304.5,7
2022-10-15,Punjab,Cyclone,7,22,6,25.2,7
2022-10-15,Rajasthan,Forest Fire,7,0,102,203.5,7
2022-10-15,Sikkim,Heatwave,7,13,3,68.3,7
2022-10-15,Tamil Nadu,Landslide,9,0,0,50.4,7
2022-10-15,Telangana,Cyclone,3,14,33,192.6,7
2022-10-15,Tripura,Earthquake,9,5,0,78.0,7
2022-10-15,Uttar Pradesh,Heatwave,3,15,43,195.7,7
2022-10-15,Uttarakhand,Forest Fire,4,14,45,195.2,7
2022-10-15,West Bengal,Heatwave,3,6,96,146.2,7
2022-11-15,Andhra Pradesh,Drought,5,24,22,109.1,2
2022-11-15,Arunachal Pradesh,Flood,6,15,35,30.8,2
2022-11-15,Assam,Flood,7,3,68,10.0,2
2022-11-15,Bihar,Earthquake,4,11,39,147.5,2
2022-11-15,Chhattisgarh,Drought,8,13,100,14.6,2
2022-11-15,Goa,Drought,4,15,66,10.9,2
2022-11-15,Gujarat,Drought,5,8,0,132.0,2
2022-11-15,Haryana,Drought,3,0,59,182.4,2
2022-11-15,Himachal Pradesh,Flood,3,23,52,212.8,2
2022-11-15,Jharkhand,Landslide,4,6,78,106.4,2
2022-11-15,Karnataka,Earthquake,4,17,59,32.6,2
2022-11-15,Kerala,Flood,4,20,50,259.2,2
2022-11-15,Madhya Pradesh,Landslide,9,1,117,77.4,2
2022-11-15,Maharashtra,Landslide,6,18,54,200.8,2
2022-11-15,Manipur,Flood,9,12,15,30.1,2
2022-11-15,Meghalaya,Heatwave,3,4,41,37.0,2
2022-11-15,Mizoram,Forest Fire,6,12,24,110.9,2
2022-11-15,Nagaland,Flood,7,13,77,109.9,2
2022-11-15,Odisha,Heatwave,8,6,26,45.1,2
2022-11-15,Punjab,Heatwave,6,9,99,92.3,2
2022-11-15,Rajasthan,Cyclone,3,21,0,72.6,2
2022-11-15,Sikkim,Drought,6,20,21,91.6,2
2022-11-15,Tamil Nadu,Drought,4,7,34,21.0,2
2022-11-15,Telangana,Landslide,6,9,68,3.2,2
2022-11-15,Tripura,Forest Fire,6,0,94,225.4,2
2022-11-15,Uttar Pradesh,Earthquake,6,9,94,49.8,2
2022-11-15,Uttarakhand,Earthquake,4,15,21,167.2,2
2022-11-15,West Bengal,Heatwave,8,5,51,154.5,2
2022-12-15,Andhra Pradesh,Earthquake,4,3,53,150.8,2
2022-12-15,Arunachal Pradesh,Heatwave,9,3,38,21.4,2
2022-12-15,Assam,Flood,6,0,33,185.0,2
2022-12-15,Bihar,Flood,6,15,86,64.5,2
2022-12-15,Chhattisgarh,Cyclone,4,14,89,196.1,2
2022-12-15,Goa,Cyclone,9,9,34,33.9,2
2022-12-15,Gujarat,Forest Fire,9,2,0,82.3,2
2022-12-15,Haryana,Heatwave,5,14,104,129.6,2
2022-12-15,Himachal Pradesh,Earthquake,5,8,0,118.1,2
2022-12-15,Jharkhand,Heatwave,5,14,117,33.1,2
2022-12-15,Karnataka,Flood,3,10,3,229.0,2
2022-12-15,Kerala,Heatwave,3,14,4,62.2,2
2022-12-15,Madhya Pradesh,Drought,8,0,78,119.7,2
2022-12-15,Maharashtra,Landslide,4,3,0,215.2,2
2022-12-15,Manipur,Earthquake,8,21,56,101.9,2
2022-12-15,Meghalaya,Earthquake,8,7,150,99.9,2
2022-12-15,Mizoram,Drought,3,16,48,13.4,2
2022-12-15,Nagaland,Heatwave,6,0,0,44.4,2
2022-12-15,Odisha,Landslide,5,7,0,114.8,2
2022-12-15,Punjab,Forest Fire,8,14,68,134.5,2
2022-12-15,Rajasthan,Drought,6,8,4,170.6,2
2022-12-15,Sikkim,Cyclone,9,15,0,170.2,2
2022-12-15,Tamil Nadu,Drought,4,13,0,74.0,2
